id,content,recommended,reviewer_segment
946347c4-64a7-506c-b6eb-88eeaf4db758,"Візерунок чудовий, посадка – ні. Я замовила червоний мотив онлайн у своєму поточному розмірі 10. Тканина така красива, навіть гарніша, ніж на фото онлайн. Посадка мені не дуже підходить. Вона робила мою грудну клітку ширшою і майже зачіпала стегна (я впевнена, що коригуюча білизна вирішила б цю проблему). Сукня виглядає дуже добре з піджаком або жилетом, але сама по собі – дивно. Я згодна з іншим рецензентом, який сказав, що вона трохи коротка – мій зріст 5'9"". Вона добре виглядає стоячи, але дуже коротка, коли я сиджу. Справжньої еластичності немає",1,fit_and_sizing
1bf56746-4dbf-56bf-b113-f207d5f80d91,Very delicate Cute top but started disintegrating after two washes. the delicate cutouts in the top tore apart. i machine washed it in the gentle cycle and didn't use the dryer. disappointed to have to discard the top after just buying it.,0,material_and_quality
9dff6343-f4e6-5ae2-af65-87c3b124b492,If only I was really happy when i saw this romper online and ordered it right away. unfortunately being larger chested i thought i would size up to a medium. bad choice. now i have a beautiful romper that is too big for me. i will be getting this one tailored.,1,fit_and_sizing
7352371b-c97b-51e6-b58c-2e6821874dcd,"What a controversial piece I have to say being a silk lover, decision was hard to make. the quality is phenomenal. i do agree to a reviewer that said it's pj like. i tried it with belt, didn't help much with the look somehow. it just felt empty. my daughter who i usually turn for opinions said ""ewww, grandma""... i know, truth hurts. i can't exchange for a smaller size either because the fabric is not stretchy and i'm afraid the extra small would confine my arm movement. on top of that, the background is more peachy tha",1,material_and_quality
afba8bdd-4a9b-5766-81ee-d9d779d7cb9a,"Затишний / елегантний, але погана якість пошиття. Перш за все, я люблю кашемір, тому за замовчуванням я люблю цю шаль-светр. Фотографії трохи дивні, тому що її можна носити двома різними способами. Якщо носити її так, щоб спереду вона була довгою, то ззаду вона піднімається трохи вище, і навпаки. Моя єдина велика скарга полягає в тому, що я носила її двічі, і вже є велика дірка в шві рукава. Погана якість пошиття, що розчаровує. Сподіваюся, мій випадок був поодиноким. Я б її рекомендувала, але обов'язково дочекайтеся розпродажу.",1,material_and_quality
0d7479a8-537f-530a-a0b5-64ce16732e97,"Я думала, що ця сукня буде милим пляжним накидкою, тому була в захваті від замовлення, але дуже розчарувалася. Мій зріст 5'7"", і я зазвичай ношу топ розміру S та сукню розміру 4, тому я замовила S у цій сукні, але вона була величезною!! Я розумію, що вона не призначена бути облягаючою, і я цього не очікувала, але коли я її приміряла, то відчула, ніби ношу мішок з-під картоплі. Я відчуваю, що розмір XS був би таким же поганим. Я була така засмучена. Вона також має тонкі сріблясті лінії, що, для мене, м",0,fit_and_sizing
38bbfbf5-cadf-5a2f-983a-2f8f445f6f17,"Тканина має блиск. Ці штани відповідають розміру і мають таку ж довжину, як на фото (для мого зросту 165 см). Я ношу розміри між 4 і 6, спробувала 6, і вони підійшли. Однак тканина мене повністю відштовхнула. Це такий еластичний матеріал з блиском. Я не вважаю їх чудовою базовою річчю гардеробу, якою вони мали б бути – тканина занадто жорстка, а блиск, на жаль, робить їх дешевими.",0,material_and_quality
2f7b4f55-dba1-5a93-94fc-a4253d46ee54,"Luv this dress! I saw this dress in the window at the roc center nyc store and knew i had to have it. the one i chose has muted earth-tone colors of tan, green, gold. looks stunning with my complexion. the blue one was nice too, but the earth tones were more flattering on me. the fit is loose and flowy, very comfortable, but not baggy. i'm 5'5, 34c, 115ish and i took my usual xs. i plan to pair it with a muted green leather jacket and brown boots for the fall. can't wait!",1,style_and_appearance
97871d96-4c1f-5145-8cf6-60ab99e0cd2c,"Boxy, navy color looks darker than pictured I tried this sweater on in the store. i love the design and was hoping it would look as good on me as it does on the model. first off i should point out that the navy color in the featured photo looks much lighter than the sweater does in person. some of the photos accurately represent how dark the blue is (it almost looks black) but the featured photo shows it more like a medium navy. secondly, anyone looking to purchase should know it is very warm. if you are buying to wear mostly indoors you",0,style_and_appearance
1fec8aa4-6ae2-5792-8653-dd0645b74c3a,"Too big I order the blue and orange endora wing dress in an xxs and it was still very large. i know that this is a flow dress but there was so much excess material that i looked like i was swallowed. the colors are more muted than in the pictures, a faded blue and orange that i didn't really like. return.",0,fit_and_sizing
d7a12c22-2982-5b85-a04f-fdf6ae44675a,"Сірий колір не відповідає зображенню на сайті. Я хотіла полюбити цей топ, але коли я його отримала, виявилося, що на сайті він темно-вугільний, майже чорний, а замовлений «сірий» набагато, набагато світліший. Крім того, ця сорочка дуже мішкувата... тому модель, ймовірно, притискає лікті до боків, щоб візуально зменшити її. Повертаю розчарованою.",0,style_and_appearance
52453e2b-3f67-5cff-a046-7a7b719dd807,"The kimono is as pictured. the colors are true to what is shown on line, though the description indicates ""green multi""--it is not green. i returned the item, however. the quality is fine, but it seemed extremely over-priced to me. it seems to me that half the price would be fair for the quality.",0,overall_wearability_and_value
b25c0fc1-5774-5f24-9244-358fc5ab9910,"Cute tunic This tunic is very nice. flattering, good design, worn in winter and spring, and fits well. i have a curvy figure, and this fits well. i wish it came in more colors.it does show flaws slightly but fits well and is stretchy.",1,fit_and_sizing
7bfe50b9-fd17-530e-b6f5-95fedc704ea1,"Love I tried these on at my local retailer, and was like, no way am i spending almost $300 on a pair of jeans. alas, i could not stop thinking about them. the pictures really don't do them justice. they are a more substantial jean, have a distressed look, without being fragile. and yet they are so soft, so comfortable, you really just don't want to take them off. they do have a bit of stretch, but hold their shape all day long. the length and taper are perfect, in that you can wear them with boots, san",1,overall_wearability_and_value
e21fe3f4-f6f7-5fe2-a5c2-92aba8333d2e,"Подобаються цікаві візерунки та трохи вільний крій. Ідеально підходить для розслабленого дня з майкою, вузькими джинсами та кросівками. Що мені не подобається, так це матеріали, використані для виготовлення цього светра. Я хвилююся, що після прання він сяде, і я втрачу його вільний силует або він стане занадто коротким. Перфорована частина дійсно просвічується, тому так, носіть під низ або поверх інший шар.",1,material_and_quality
e0025f57-c72e-5add-bdac-55f9f8630efd,Not in love with the color Ordered this online and thought it was more of a red than the true orange that it is,0,style_and_appearance
219e33e1-55c5-59e5-b9da-ab129892397a,"Beautiful dress but too dark I was very excited about receiving this dress. unfortunately i was a little disappointed when i opened the package, as the color was darker than on the picture. i live in florida where the sun is always shining and although this dress has a beautiful simple design, it isn't for me as the color is too ""winter"".",0,style_and_appearance
b8b660b5-2c7b-5e5f-b744-2bb02b9eb1f4,Pretty and comfy This fit nicely and i loved the asymmetrical flower design. it is somewhat sheer/see through so i put a tank underneath.,1,material_and_quality
33c6e446-f461-5321-8593-9efa2101221d,"Мило виглядає на моделі, занадто тісно в реальності. Мені сподобався крій та стиль цієї сорочки, тому я була дуже розчарована, коли одягла її, а вона виявилася дуже тісною та трохи просвічувалася. Якщо ви все ж замовляєте її, беріть на розмір більше.",0,fit_and_sizing
b4a2a290-def3-592e-91fe-d6f4ec8fb077,"Misleading product photos This was the dress i was most excited about in the new arrivals, but sadly it didn't live up to expectations. unlike the first two product photos, the dress is baggy and empire waisted, and the black trim is the thin one shown in the last two product photos. the dress is slip on with no zipper or tie, and on me there were about 4+ inches to spare at the waist. all in all it felt sloppy, such a shame as i would have loved the original design online. anyhow, i wanted to share photos of the real",0,style_and_appearance
b43139e2-1934-56fe-9bcf-aa4432272332,"Не вартує своєї ціни. На фотографії виглядає набагато елегантніше. В реальному житті ця сорочка більше схожа на піжамний топ. Тонка, надзвичайно повсякденна, не вартує ціни, яку я заплатила – навіть у чорному кольорі. Буду обмінювати її завтра.",0,overall_wearability_and_value
240043b0-d695-578a-bad2-a840d55d52e6,"Sleeves are inaccurate I originally bought this dress in the store. however, it ended being a size too big. so, i reordered the smaller size online (although it was backordered for a month). when it arrived, i noticed the sleeves were not cinched (like they are in the picture as well as the original dress i had purchased in-store). i thought maybe it had been a fluke so i returned the dress and reordered it again because it is a great dress. the second one just arrived and the sleeves are not cinched as well. this may",0,style_and_appearance
6bb2cfb1-ee54-5393-a240-e9b33e0b0c11,"Гарно, але не впевнена. Мені подобається, наскільки унікальний цей жилет. Я все ще намагаюся зрозуміти, як носити його жіночно, оскільки він не має форми на талії, а комір іноді поводиться неслухняно. Думаю, що текстура светра робить його більш повсякденним, але я могла б підперезати його і носити з більш ошатним взуттям, щоб зробити його гламурнішим. Це гарний третій шар, щоб зігрітися восени чи взимку – сподіваюся, я буду носити його частіше, коли розберуся з ним!",1,style_and_appearance
f1caf573-a8af-5d7d-a959-c78316a22203,Stripes of summer This was an unexpected surprise. i love the material of this short sleeved (almost sweatshirt) summer tee. the entire design reads late summer stripes with a cozy twist! the first time i wore it made me realize how tricky it can be to wear stripes and this design deconstructs all my previous hangups!,1,material_and_quality
7ad96b50-3aa1-57e7-8ffd-5be9dcfb68fb,"Disapppointed Was excited about this sweater but it really didn't wow me when i put it on. the v-neck is quite low and the sweater is a bit short. loved the ideas of the fringe but in the end, it went back.",0,fit_and_sizing
79877ee4-aa01-5739-8290-9f809f0fd6c2,"Чудовий колір! З нетерпінням чекаю, щоб одягнути це на пляжну відпустку!",1,style_and_appearance
49ab4a93-2331-59a3-85db-e6b486a4aeac,"Веселий топ... гарний колір... рожево-лавандовий. Я замовила цю красуню до того, як прочитала будь-які відгуки, і дуже рада, що зробила це. Мій екземпляр взагалі не має жодного дивного запаху. Я замовила розмір M, а ношу розмір 8. Він ідеально сидить і достатньо довгий, щоб носити з легінсами... забезпечуючи покриття. Деталі на кокетці такі гарні. Я купила його зі знижкою, тому ціна була кращою. Я дуже рада додати його до свого гардеробу!!",1,overall_wearability_and_value
40289245-f4f2-5a74-8b7f-2084288f50c3,"Statement sleeves leave me timeless and trendy So the other review complained that there are slits on the sleeves of this blouse. yes, that is true. however, i love that about this blouse! i tried this blouse on in the store so the slits were not a surprise to me, but i can understand how they may upset a customer who wasn't expecting them. i think the slits are elegant and are in no way obtrusive or revealing. you could totally still wear this blouse to work or a nice dinner. i love it because its unique enough to be worn alone and simple i",1,style_and_appearance
4822cdce-e527-563c-a874-6de301a0c20f,"Веселий та кокетливий Відгуг: Це чудовий повсякденний топ для весни! Мені сподобалися обтягнуті ґудзики на спині, а також довший баска ззаду. Баска спереду прикриває верх штанів. Мій зріст 175 см, і мені часто важко знайти рукави достатньої довжини, тому рукави 3/4 ідеальні. Тканина легка, але не просвічується, а вишиті крапки виконані якісно.",1,style_and_appearance
4577f5aa-79cc-5646-9a8d-74461d68c0cb,"Продавець, зробіть цю сукню в інших кольорах, візерунках. Ця сукня чудова! Подобається все, крім кольорів! Рожевий колір смішний, він як «Пепто-Бісмол» на стероїдах, немає жодного шансу, крім як бути подружкою нареченої, щоб я коли-небудь одягла такий відтінок рожевого. Нудотний. Я б замовила бірюзовий, але не думаю, що хочу і його. До того ж, рожевий був єдиним кольором, представленим у магазині, хоча я бачила цю сукню в чорному кольорі онлайн колись. Чому ви не продавали чорний колір у магазині???? Я більше не можу його отримати. Вам потрібно пропонувати цю сукню в інших кольорах.",0,style_and_appearance
016d297a-c8c7-5d7b-8d1c-faa82c870268,"Мило. Мені подобається ця сукня. Дуже гарна, легка для повсякденного носіння. Верхня частина має підкладку, але низ трохи тонкий і без підкладки. Хоча я не думаю, що вона була занадто прозорою. Здається, якість продукції цього продавця трохи знижується. Загалом розчарована якістю їхніх суконь цього року.",1,material_and_quality
bdc2f104-cb72-5651-8091-3e521f00d5c4,Beautiful fabric Love the pleating on this top. looks great with my white jeans. it's lightweight and has a slight sheerness.,1,material_and_quality
1f0a1582-c501-51fe-9e84-407e47468f43,"Useful top I love this, despite the split sleeves. the day it arrived i paired it with a black boucle midi skirt (from retailer) jewelry and mid high black slings and we to out to dinner with friends. several people complimented me so it must have looked as i'd hoped. i have worn it one other time with straight legged pants and a cashmere cardigan and felt comfortable and a bit more dressed up than usual slacks, jeans and shirts. it is soft, feminine and comfortable...the ubiquitous ""dress it up or dress it",1,overall_wearability_and_value
2b091140-fc1c-5d04-a124-d23292a8ff12,"Просто, але незвично. Я купила цю сукню кремового кольору. Вона була розпродана онлайн у більшості розмірів, але я випадково натрапила на неї в магазині і одразу ж мусила її купити. Зазвичай я ношу XS або S, і купила S. У них не було XS, тому я не можу порівняти, але S сиділа гарно і була зручною. Мій зріст 165 см, вага 54 кг (34C), і вона ідеально спадає до моїх щиколоток (не тягнеться по землі) і чудово виглядає з простими нейтральними сандалями. Як зазначали деякі рецензенти, вона має певну вагу, тому, ймовірно, не дуже підходить для спекотних днів.",1,overall_wearability_and_value
7a3dc736-a05d-5580-a0a9-7c247bf1d075,"Чарівно. Дуже мило, дуже пасує. Баска досить тонка і дійсно добре виглядає, спадаючи саме там, де потрібно для мене (мій зріст 165 см). Я взяла червоний і носила його поверх сукні та з джинсами. Колір насичений і добре поєднується з моєю блідою шкірою. Тканина якісна і, схоже, добре витримає випробування часом – що завжди є проблемою зі светрами. На відміну від деяких інших рецензентів, я виявила, що він трохи великий. Я тендітної статури, але з великими грудьми, і часто беру светри розміру M, але S виявився просторим.",1,overall_wearability_and_value
c2d6801e-f512-5aeb-835a-bca0d4fb6b2a,"Long on sleeves, short in the torso. and - snails. Well, it's the snails that really make this cardigan special. the buttons and the open work stitching are nice too, and the fabric is soft and warm. a note on the sizing though - the style runs short in the torso and long on sleeves. so if you are petite like me and considering buying the regular size because the petite is sold out - you'll be fine with the torso length but will have to roll or scrunch up the sleeves. that's not too bad because the fabric is soft and easy to push up at the sleev",1,fit_and_sizing
35a021a2-2bab-581a-85a5-03198adf2ca6,"Дуже гарний топ. Це гарний топ, однак мій топ не відповідав тому, що на фото, це так дивно, смужки зовсім інші, це нормально, бо він дуже гарний, але мені більше подобається той, що на фото. Він занадто короткий для мене, щоб носити з легінсами та чоботами, але чудово виглядає з вузькими джинсами. Дуже гарний і м'який матеріал.",1,style_and_appearance
b6a5686c-fd9c-52ad-bde9-9de07dfad5bf,"Runs small I am so in love with this skirt, but unfortunately it runs at least one size small...since i am a 16 there is no sizing up. the color, quality, and style are perfection but i would say this runs as more true to junior's sizing than a regular women's size. so sad because it will be going back.",1,fit_and_sizing
f223b5b7-c7e5-52c5-a65a-28758e2e0650,"Dry clean only for casual top. no way! This is the 2nd time i've purchased a dolan top and returned it b/c it was dry clean only. both tops were what i consider to be casual tops to be worn with a pair of jeans, running errands, etc. i do not dry clean this kind of casual shirt. it is made out of rayon, and that's the problem i think. i purchased this in the wine color and it is a lovely color, hangs nicely, doesn't cling. the sleeves are a bit long but i could live with that -- i just pushed them up. as a turtleneck, it was a bit l",0,overall_wearability_and_value
2c985ef8-883d-5887-8a5b-925934f0391a,"Very cute dress! 5'4, 120 lbs - xs regular was too long, xs petite was perfect length!",1,fit_and_sizing
7a180369-794a-5c16-9f0a-f60e58d95caf,"This is a must-buy! This one is a must-buy. i have 3 of the longer sleeve version (the tegan dress) and one of these. i am about to buy more of the lola/ short sleeved version. these dresses are flattering and comfortable. they can be worn as a tunic with leggings or a dress. they are great for travel. if you roll them, they don't wrinkle. they can be dressed up or down. my sister and i have very different figures and this dress looks great on both of us. i can't recommend a dress more. the lola and the tegan are t",1,overall_wearability_and_value
2eb2ba87-0ff1-5f5c-98b6-5600bec1f51f,"I was so excited to receive this dress. i got a petite 4 as i am 5'2"". it was very hard to zip up the side zipper but not impossible. it didn't look good on me. the waist line was a bit too high...maybe a regular would have looked better. also i thought it was a cotton dress but it isn't. also i looked like i was going to a nordic folk festival to do a traditional dance. i had been so excited to receive this but sadly it just didn't work for me and i had to send it back.",0,overall_wearability_and_value
1d06757e-7b0b-5e2c-9427-c185b995935a,"Very snug I tried this on in the store in a size 4, and it was too tight. i'd need a 6 or possibly a 8, if i wanted a little room. (the store didn't have either.) though it was too tight, it was very flattering and more comfortable than i assumed. the neckline is a little awkward. the front straps of my racerback bra peeked out the sides. this might not be an issue with a bigger size.",1,fit_and_sizing
cd2de8e4-a3a6-5001-9dcb-880d9b65b83c,"Ідеальний купальник. Цей купальник дивовижний! Мій зріст 163 см, вага близько 61 кг, і я замовила розмір S. Однак я повертаю його, щоб обміняти на XS (це просто особиста перевага, оскільки я люблю, щоб купальники сиділи трохи щільніше, щоб вони не розтягувалися, коли мокрі). Тканина дуже еластична і добре тягнеться (саме тому я обмінюю на менший розмір – я легко можу натягнути розмір S на ноги), але тканина також дуже міцна (так здається, я ще не носила його у воді, очевидно). Загалом, дуже милий і напрочуд добре сидить.",1,fit_and_sizing
f1597092-e91d-51c1-a63d-488bb61b88de,"Не відповідає зображенню. Ця сукня не пасує. Нижня сукня дуже маленька і коротка, а верхня сукня велика і пишна. Як сказав інший рецензент, це більше схоже на скатертину, через яку ви просунули голову. Було дуже важко зрозуміти, як стягнути талію, але це все одно не допомогло. Довжина також не відповідає дійсності. Я б сказала, що це досить коротка сукня (до середини стегна), але це, ймовірно, залежить від людини. Вона також робить вас дуже горизонтальною. Я була дуже схвильована цією сукнею, але вона повертається.",0,fit_and_sizing
05bb9f17-24a3-5f72-8f5c-989f3f0e9f57,"Ідеальна ошатна футболка. Це ідеальна маленька сорочка, коли ви хочете чогось більшого, ніж звичайна футболка. Візерунок на задній панелі додає приємний додатковий штрих. Синій відтінок виглядає дуже насичено і може бути використаний як для ошатного, так і для повсякденного образу.",1,style_and_appearance
990769da-da5f-58f2-b39a-35b944993cbf,"I really like the look of this dress, but i ended up returning it because it was too short. the shoulder area was also too big on me.",1,fit_and_sizing
8470abe4-3f6c-52a8-bd17-9abb0e40fc19,"Задовільно. Я купила цю сорочку з наміром використовувати її як топ для годування. З цією метою я задоволена покупкою і буду багато її використовувати. Я купила дві рум'яного кольору і одну синю одночасно. Однак я була здивована, що сорочка була такою відкритою та вільною. Я думала, що це просто глибокий V-подібний виріз, але дизайн насправді дуже розкривається, коли розстібається гачок і петля зверху. Тоді ви дуже відкриті, там немає нічого, крім розкритої спереду сорочки. Це зручно для матері, що годує.",0,overall_wearability_and_value
63b0e02a-d7aa-5983-b4ba-d248bf4b262d,"Soft but thin This sweater is beautiful, but is definitely more for looks than warmth. it's very soft, but very thin. i prefer the way it looks open rather than buttoned. i got the moss green color on sale, and i am glad i didn't pay full price for it--it's lovely, but certainly not worth $88.",1,material_and_quality
0fa4df1c-896e-5e6f-bfd3-6774b19fe8f3,"Дешевий матеріал – погано зроблено. Не купуйте цю сукню за повну ціну. Дизайн виглядає чудово, але після отримання сукні матеріал виявився надзвичайно дешевим, слизьким поліестером, який можна знайти в магазині F21. Шви жахливі і створили нерівний «горб» на задньому шві. Просто абсолютно низька, низька якість.",0,material_and_quality
1a12d530-baf6-59de-b49f-fcb41066ec16,So glad it came back! I bought this when it first came back a number of years ago and loved it because it is great for travel! it actually can be kind of a blanket when you are on airplanes that tend to be cold and it is so hard now to get a blanket. it is also great coat for me as i live in southern california and it is not too heavy but does help the evening chill. i went on a trip with this a few months after i originally bought it and i accidentally lef at the hotel i was staying at. i am so glad it is back so th,1,overall_wearability_and_value
c1921bd9-5f65-5737-a37a-55ffaeceab82,"Parisienne chic Bought this dress for a friend's wedding. i have since worn it to two others and the opera numerous times. it's my favorite little black dress as it's sexy and modest at the same time. i receive numerous compliments every time i wear it! it's easy to get into, the zipper is sturdy and the fabric is breathable, stretchy but not clingy.",1,overall_wearability_and_value
6e7c2516-dc19-5a12-b1a7-41d670c35ba2,"Swing dress This dress is made well and fit nice. i am 64"" and 135 lbs. i really wanted it keep it but it is going back. the colors in person are much more muted and with my pale blonde hair and fair skin the color was all wrong.",1,style_and_appearance
95c1f534-4080-59ea-a3a0-9f3611fe68fe,Just ok Looks better online than in person. material makes it look a little puffy,0,style_and_appearance
49b2543c-cd93-5789-9cd2-5177fb78ed4a,"Very plain on the front This sweater looks soft and flowy on the model, but in the store it is rather stiff lace in the back and very plain in the front. i did not like the ribbing on the front bottom of the sweater because it pulled in places and didn't lie flat. way too expensive for what you are getting.",0,style_and_appearance
f9aca90e-deb0-51e1-ae1d-b652f9667f64,"Абсолютно чудова!!! Ця сукня – одна з найкрасивіших, які я бачила. Купила для доньки... ніби ви зробили цю сукню саме для неї. Довелося повернути її, тому що тканина розпускалася навколо V-подібного вирізу на спині та блискавки. Змогла замінити її, заміна виглядає добре – є занепокоєння щодо двох ділянок, але побачимо. Просто обожнюю лінії та крій цієї сукні! Щиро сподіваюся, що тканина витримає.",1,material_and_quality
ee607aec-9b7f-5531-afd1-8329ebb86f4e,Ordered this jacket on line. it is picture perfect. does run a little big. thought i would take a small but i'm exchanging for xs.,1,fit_and_sizing
49150da0-7afc-5f7d-9c7b-c56627890634,"Онлайн виглядає краще. Я отримала цю спідницю сьогодні і була дуже розчарована. Не знаю, чого я очікувала, але вона не така, як я думала. Хоча якість дуже хороша, і розмір відповідає дійсності, я, можливо, поверну її. Тканина спідниці занадто строката, принаймні для мене. Я просто не впевнена, і хоча у мене багато топів, кольори просто не пасують. Білий виглядає краще, ніж будь-який кольоровий топ з цим конкретним принтом. Я збираюся приміряти її ще раз і прийняти остаточне рішення.",0,style_and_appearance
9e5c0e78-168a-5052-8280-17018b2ef89b,"Я просто обожнюю м'яку тканину та затишний комір-хомут. Однак у моєму екземплярі була не тільки величезна дірка, але й нитки почали кошлатитися, щойно я доторкнулася до нього. Ідея чудова, але непрактично, навіть без дірки =)",0,material_and_quality
9121284b-da07-59a7-b1e4-f6f407989b62,Дуже зручна сукня. Якість і матеріал цієї сукні дуже гарні! Вона відповідає розміру і дуже красива.,1,material_and_quality
703a70ef-559d-5400-9a16-832e777d3ba2,"Повертаю це назад. На фотографіях онлайн він виглядає як зручний, вільний, легкий кардиган для ранньої осені/весни. Коли він прибув, він виглядав дуже пом'ятим, і я не помітила жодного «блиску». Я спробувала використати відпарювач, щоб розгладити деякі складки, але це не спрацювало. Він виглядає занадто зім'ятим, і я не хочу носити щось, що виглядає так, ніби я щойно вилізла з ліжка.",0,material_and_quality
ca828f20-1d96-5464-8635-f82df74a42d9,"Назва: Звичайний за таку ціну Я була така схвильована, замовляючи цей светр, але була дуже розчарована, коли він прийшов. В'язка дещо жорстка, а рукави не такі розкльошені, як показано на моделі. Загалом, я б залишила його, якби він коштував набагато дешевше, бо за таку ціну це просто звичайний светр без стилю.",0,style_and_appearance
07320fa1-05c5-57dc-8523-bfada13d1ce2,"Я вагітна і думала, що це буде чудовий бюстгальтер для сну. Він м'який і сидить нормально, але не має жодної підтримки чи форми. Я б купувала його лише, якщо у вас розмір чашки B або менше, і ви можете обійтися без підтримки. Якби я побачила його в магазині, я б пройшла повз. Однак мені було лінь повертати, тому я його ношу. Він зручний, тож це його позитивна якість. Проте я б не рекомендувала його для жінок з великими грудьми!",0,overall_wearability_and_value
bd1d5754-a1aa-569d-b8c5-9e67414c9419,"Обожнюю! Я вважаю цей топ чудовим. Він відкриває декольте. Крім того, він дуже романтичний. Не можу дочекатися, щоб його одягнути. Якби тільки в магазині були в наявності також червоний і винний кольори.",1,style_and_appearance
bc6266cc-2459-5041-b91d-ac5f16b275e3,"Мені сподобався дизайн тканини. Сама тканина трохи дивна на дотик. Сподіваюся, з часом вона стане м'якшою. І запах від тканини трохи дивний. Однак мені подобається, як сидить, крій та візерунок. Я обережно виперу його вручну і сподіваюся на краще.",1,material_and_quality
e293ec4e-10a7-53a2-84e6-68154285a8fc,"Чарівно. Я купила цю сорочку для своєї 16-річної доньки. Вона виглядала на ній чарівно! Їй сподобалося, і вона не може дочекатися, щоб її одягнути. Тканина відчувалася дуже якісною, а колір був досить унікальним.",1,style_and_appearance
67fc0bbf-3462-5f05-bcd7-09a111f667f9,"Pretty, not flattering I'm 5'8"" and 130 and this made me look huge. it was a small but too billowy. it is pretty, nice fabric and well made but i returned.",0,fit_and_sizing
a6fa469a-c742-5a36-bae5-bc8acc334e2a,"Relaxing versatile top Love this casual and soft flowing top. its a nice loose fit. slightly big, however i'm petite. asymmetrical hem adds a unique touch. pairs well with a variety of denim skinnies...black, dark denim. planning to try with white ankle skinnies as well. the v-neck is just right. dips enough to show the neckline without revealing cleavage. it's the perfect lightweight layer for spring to fall. i even added a black blazer for a cool evening out. love this top and would buy in other colors.",1,overall_wearability_and_value
4e5ea363-3033-59a4-b3af-495d8083089d,"Чудова ідея, але... Щоразу, коли я була в магазині, ця сукня привертала мою увагу. Ніколи не було розміру L або XL, щоб приміряти; однак, коли з'явилася пропозиція безкоштовної доставки, я ризикнула і замовила обидва. XL був занадто великий; L був набагато кращим, але трохи тісним, тому якби він сів, мені б не пощастило. Якби я залишила одну, це була б L; однак, обидві повертаються. Сукня в клітинку здається гарною ідеєю для зими, коли дивишся на неї на вішалці, але на тілі вона...",0,fit_and_sizing
0a379564-6dea-52dd-9422-a9feb9a79e74,"Lovely piece, very pricey I am still on the fence with this one. i got it sort of as an impulse buy when i was buying some tops at my local store the other day. the piece is gorgeous and looks great over a black tank top. it is very versatile in that you can wear it so many different ways; as an accent piece over a t-shirt, bathing suit cover up, over a dress. it is a delicate material so i'm sure you have to be careful washing it, but it has a feminine, flowy style that is very unique. the only thing that i'm not sure o",1,overall_wearability_and_value
b57724ff-3f47-5aa7-b26e-b9cfdb54cdd8,Boxy This top is too boxy and has too much going on. it should have no buttons or different ones.,0,fit_and_sizing
dfbe894f-49d0-5613-a91e-3e485eb66d46,"Vanity sizing Loved the idea of this top--but it just won't work for me. it's really big. i'm 5'3"" and 125 lbs. a small should be fine, but i'm swimming in this. the back is pretty (i tried it on with a white cami), but it looks very maternity on me. tried to order the xs, but it's sold out. too bad. was a cute idea. not too thin for summer.",0,fit_and_sizing
9da78176-6171-5554-863b-233e0fb8c1bd,"Рекомендую з застереженнями. Цей комбінезон має всі ті якості, про які говорили інші рецензенти: просторий, вигідно підкреслює фігуру, еластичний. Однак, зверніть увагу: спосіб одягання та знімання цього вбрання – це одна кнопка з петлею у верхній частині спини. Якщо вам потрібно швидко до вбиральні – плануйте. Вибратися з цього вбрання, щоб сходити до вбиральні, може бути справжнім випробуванням. Не будемо говорити про ймовірність того, що вбрання впаде на підлогу громадської вбиральні... так, я про це подумала... Я б віддала перевагу окремим елементам, а не цілісному виробу. Ви могли б досягти...",1,overall_wearability_and_value
66929ac6-e3e2-5cf0-82fa-200009cf57b7,"Looks better online I ordered this top in red based on one of the reviews. it is more like marroon. i am very disappointed. the top itself is plain cotton and not that great quality. it is long and has the belt at the back, but the fit and quality overall are very plain. it looks a tad dowdy. i am still keeping it because i got it on sale and i can wear it at home with lounge leggings. but it is definitely not dressy. perhaps white may not look as bad. the plain design and marroon dull color don't help.",0,style_and_appearance
d32a95b9-63f9-5dd1-a259-23d777cf7cc8,Колючий і безформний. Для мене це виглядало краще на картинці. Насправді виріб виявився більш кричущим наживо і занадто колючим (зовні) на мій смак. Категорично не підходить для мініатюрних.,0,material_and_quality
66ab47e8-dcb4-593d-abc3-6627c28be8e8,"Дивний крій, гарна ідея. Я купила це в розмірі XL, і воно виявилося малуватим по талії та нижньому краю. У мене фігура типу «груша», тому сидить незграбно. Носитиму заправленим або з поясом. Вони використали багато матеріалу в рукавах та у верхній частині. Шкода, що вони не зробили такий вузький крій по низу. Рукави дуже гарні. Вишивка, яку вони використали для вирізів, трохи груба та колюча. Оскільки я купила його на розпродажі і мені подобається колір, я залишаю його. Рекомендую приміряти, якщо є можливість.",0,fit_and_sizing
0ce4e22a-58c7-56ea-9032-5286c2c81eff,So flipping soft and pretty! This is really cute - it has a boxy look and bell-like sleeves. the knit is chunky and so very soft. i didn't want to take it off. i purchased an xs in black. it's gorgeous. my beige bra shows through so i will need to wear black or a camp underneath. it feels really heavy - in a good way - and it feels like it will be really warm. the black has a velvety look to it. i'm smitten. i should also mention that it did feel cropped to me - i know i read other reviews that said it wasn't cropped. i fee,1,fit_and_sizing
