id,recommended,reviewer_segment
b5878b16-d224-5ab5-b9a4-ffe861b97cdc,1,style_and_appearance
5919ec73-d799-5a62-9d4b-dbba7be334a2,0,material_and_quality
a394e140-b418-5485-abf9-e353693b794d,1,material_and_quality
6cdb20c5-57c0-5277-b785-854eaa8c651a,1,overall_wearability_and_value
6def8d50-5319-59b6-8b7a-2c28ba2984ed,0,material_and_quality
ada5bfa4-e829-5e0b-96b5-8a8b21a13ed4,0,style_and_appearance
73356713-0bfb-532c-a92f-548d08d3f089,0,fit_and_sizing
fa8a63f1-299f-5ce4-9e8b-b8b5cc659ca2,0,style_and_appearance
07beacdb-cae8-513f-bb2b-2aac28c65cb0,0,overall_wearability_and_value
07edb7bb-b0c4-5780-b6cf-66b6bdca1268,1,overall_wearability_and_value
32264fec-e2c7-5513-8717-adf08204be4d,1,style_and_appearance
8e0ac312-2a2b-5f8c-8110-aa3099ba7533,1,fit_and_sizing
19ca4efa-2cdd-52ae-8c29-33e09380a069,1,fit_and_sizing
e972c7b8-d7af-584b-96d1-bf3071a1fe67,0,material_and_quality
84d53f75-3d36-5412-835c-90caa065c3a6,1,style_and_appearance
86a1b0c3-b971-58c5-9e48-8647a58dcf2e,1,overall_wearability_and_value
137734c1-9605-562a-8435-66b6cf8611c1,0,fit_and_sizing
4c679577-4899-526a-9764-61b959199714,0,material_and_quality
7942a151-d461-5668-b97b-48f20ee0930a,0,fit_and_sizing
6dfeb54d-ff2f-5009-ba3b-362bde1d7c77,0,fit_and_sizing
e7a81072-42e6-50f8-b9cc-ba9c51911160,0,fit_and_sizing
0b28593a-7e67-5200-8eb1-23fdb1edaac6,1,overall_wearability_and_value
219da01d-258d-552a-a1c0-ae1b35017a49,0,material_and_quality
c9ec5935-2d5a-5119-9d3d-8a28a6494bfb,1,fit_and_sizing
d24b2d5f-aa16-5225-81ee-0797f310342b,1,fit_and_sizing
2aef6d80-4f37-5e0d-a7a9-4c9064eff4b2,1,style_and_appearance
10be6007-ea2c-513a-a66d-efa8ea79909e,1,style_and_appearance
4ac0b37a-f497-58f6-b342-f86b8c98552c,1,fit_and_sizing
f774ac05-ecab-53a4-a744-966fa267dc7d,1,fit_and_sizing
c095a7fd-6cee-5c46-834f-54cd35cdb397,1,fit_and_sizing
9eed8ace-e208-5873-aef5-5e659885c45a,1,style_and_appearance
bf8512e4-213b-50ce-90d2-bb01fd94945e,0,style_and_appearance
e1448672-92fc-5c6b-8db1-b4e07a6ff264,1,overall_wearability_and_value
cccd2fe2-f8b6-5740-bb83-0a25511dcdfe,0,fit_and_sizing
c4778f93-074e-59b2-9dcb-34d15776d614,1,fit_and_sizing
618a2737-5049-55d6-8207-7e88d38d7a1b,0,fit_and_sizing
dcdf35da-0429-58ee-b130-06a5f7f0c64b,1,style_and_appearance
886f274d-4231-59cd-b68d-66cc9ec1074d,1,material_and_quality
46105eba-5375-55ed-8a67-266772aba773,0,fit_and_sizing
460434e6-f5e9-5b1f-86c5-d44de8bdfc6c,1,overall_wearability_and_value
64be82de-c6cd-507a-a95b-1eb19bb1dc92,0,style_and_appearance
c2eec69b-c1d7-513f-acf8-0adfa3c0a740,1,style_and_appearance
00d31d44-ef77-5c57-b2e9-32ac2833bef2,0,fit_and_sizing
4216bcd5-f5cf-5ac6-bff0-b85a554f83fd,1,style_and_appearance
711b5312-d95d-5ac4-a2b6-feacd873fcb6,0,material_and_quality
ea7a37ea-d616-5b3a-99e0-a81dbd97264f,0,fit_and_sizing
05fde5f8-9b48-5e34-91c0-e431ce6686c2,1,fit_and_sizing
4de9796a-e08c-59d8-a686-e999a0baa8c9,1,style_and_appearance
78776575-d4c7-5abf-a642-ff23fec1efba,0,fit_and_sizing
ebad3cec-ccc2-5316-8a2c-79d5e5c88ca6,1,fit_and_sizing
24a66730-e3f8-5dda-b7d2-e4832f776c07,1,overall_wearability_and_value
97c5f101-fcd3-5807-a1a2-1060bda6bd79,1,overall_wearability_and_value
7572090b-c55b-5dce-82ca-75e9da84a4d2,0,fit_and_sizing
d8224f84-5de2-5c0b-abe8-851f6c5be968,0,fit_and_sizing
eaf23573-e5e3-537e-94e8-bcd789478c64,0,fit_and_sizing
626778c6-dc2b-5faa-ac33-9dcb690e303f,1,overall_wearability_and_value
c1be1c8f-d7f1-5edd-a47a-52c139057c2a,0,fit_and_sizing
5d2b5ffb-91e8-5e0d-bc81-f256441b7f22,0,fit_and_sizing
ca4373d7-18be-55ae-8975-c27084e179b9,1,style_and_appearance
bb4156cb-8e2a-52d2-abbd-735ded09e58c,0,fit_and_sizing
7c11cd6b-354a-5c14-b89b-6391a3062382,0,overall_wearability_and_value
097db10a-a77f-5217-b7ab-465d040f099f,0,overall_wearability_and_value
a620225d-2390-55e7-9d74-5341cb0f40a9,0,fit_and_sizing
1b2ec6f0-df6f-5d1c-b455-83f38fa45bc4,0,fit_and_sizing
c2eef1d8-6e3b-5ab7-81a7-2979fb4a6028,0,overall_wearability_and_value
